cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate,timestamp
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-25,2016-10-26,Marist College,A,780,lv,2.477858,47,41,8,45.80774,42.65965,5.980521,47775,74766,10/30/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-25,2016-10-27,Siena College,A,815,lv,2.465165,42,46,4,42.40145,48.60084,2.45716,47771,74761,10/30/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Utah,2016-11-03,2016-11-05,Trafalgar Group,C,1350,lv,2.458509,29.52,39.95,3.89,29.32624,37.13456,5.055889,48487,75993,11/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-25,2016-10-26,Marist College,A,779,lv,2.437825,45,44,5,43.825,45.760980000000004,2.980521,47776,74770,10/30/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,2016-11-01,2016-11-07,SurveyMonkey,C-,1823,lv,2.428014,52,35,6,50.59141,34.32721,3.69243,48873,76563,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-11-01,2016-11-02,RABA Research,C+,1076,lv,2.4271759999999998,41,44,5,41.77092,45.07573,5.054302,48264,75594,11/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-11-03,2016-11-05,Trafalgar Group,C,1300,lv,2.415687,46.51,48.43,2.3,46.30272,45.60828,3.465889,48629,76191,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-11-01,2016-11-07,SurveyMonkey,C-,1781,lv,2.414203,38,47,9,36.60362,46.33288,6.69243,48875,76565,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-11-01,2016-11-07,SurveyMonkey,C-,1700,lv,2.386133,35,52,10,33.58643,51.3249,7.69243,48874,76564,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-11-01,2016-11-07,SurveyMonkey,C-,1698,lv,2.373767,43,47,6,41.57453,46.31938,3.69243,48900,76590,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-21,2016-10-24,Selzer & Company,A+,805,lv,2.35699,43,45,4,43.30724,46.68426,2.861892,47469,74257,10/26/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-20,2016-10-24,GfK Group,B+,1212,lv,2.356635,51,37,6,50.28058,39.98632,4.733277,47538,74345,10/26/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-31,2016-11-01,Public Policy Polling,B+,688,lv,2.35099,48,45,NA,46.37794,43.42805,NA,48328,75701,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-11-01,2016-11-03,EPIC-MRA,A-,600,lv,2.348978,42,38,5,43.47472,39.26165,4.472379,48335,75719,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,2016-11-01,2016-11-07,SurveyMonkey,C-,1595,lv,2.335181,50,35,7,48.6059,34.33394,4.69243,48897,76587,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-23,2016-10-25,Siena College,A,824,lv,2.319354,46,39,6,46.3271,41.95797,4.263721,47551,74386,10/27/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-11-04,2016-11-05,Emerson College,B,600,lv,2.311949,46.8,45.6,3.9,46.75898,43.50666,4.169466,48517,76053,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-10-27,2016-10-28,BK Strategies,NA,1698,lv,2.301099,39,53,NA,38.35085,51.20917,NA,47860,74895,10/31/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Utah,2016-11-01,2016-11-07,SurveyMonkey,C-,1479,lv,2.298333,31,34,7,29.59989,33.33115,4.69243,48904,76594,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-11-01,2016-11-02,Gravis Marketing,B-,1001,rv,2.291677,41,43,7,41.07718,42.56727,7.647916,48338,75724,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-10-14,2016-10-23,Public Policy Institute of California,A,1024,lv,2.290809,54,28,5,56.30498,29.53212,3.008714,47545,74374,10/27/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-27,2016-11-05,Columbus Dispatch,C+,1151,lv,2.277907,48,47,NA,46.07078,45.69285,NA,48479,75971,11/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,2016-11-01,2016-11-07,SurveyMonkey,C-,1433,lv,2.277639,41,49,5,39.5886,48.32591,2.69243,48902,76592,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Washington,2016-11-01,2016-11-07,SurveyMonkey,C-,1451,lv,2.274687,51,33,8,49.60812,32.33496,5.69243,48907,76597,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-10-26,2016-10-28,YouGov,B,997,lv,2.273378,42,39,7,42.94938,40.34512,7.397894,47780,74790,10/30/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-10-26,2016-10-28,YouGov,B,994,lv,2.269359,42,44,4,42.93903,45.29469,4.397894,47778,74788,10/30/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-11-01,2016-11-03,Emerson College,B,700,lv,2.26872,41,44,5,41.16034,42.11262,5.191284,48331,75711,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-26,2016-10-28,YouGov,B,992,lv,2.266673,48,45,3,48.91251,46.16556,3.397894,47779,74789,10/30/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,2016-11-01,2016-11-07,SurveyMonkey,C-,1387,lv,2.255979,52,36,7,50.60727,35.33457,4.69243,48866,76556,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-11-01,2016-11-07,SurveyMonkey,C-,1378,lv,2.251622,56,30,6,54.62819,29.34428,3.69243,48881,76571,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,2016-11-01,2016-11-07,SurveyMonkey,C-,1377,lv,2.251136,52,37,4,50.5984,36.33046,1.69243,48890,76580,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-11-02,2016-11-03,"Keating Research, Inc.",B,605,lv,2.237669,43,38,7,42.73429,39.28642,6.995907,48356,75793,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-11-01,2016-11-07,SurveyMonkey,C-,1368,lv,2.235764,40,48,8,38.58843,47.32583,5.69243,48885,76575,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,2016-10-26,2016-10-30,SurveyUSA,A,624,lv,2.228987,38,49,7,36.85588,48.73752,7.213034,48076,75206,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,2016-11-01,2016-11-07,SurveyMonkey,C-,1315,lv,2.219969,35,54,6,33.58942,53.32629,3.69243,48877,76567,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,2016-11-01,2016-11-07,SurveyMonkey,C-,1311,lv,2.217888,36,49,9,34.59949,48.33097,6.69243,48876,76566,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-11-01,2016-11-03,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1107,lv,2.211217,45.5,44,5,46.70731,44.14856,4.979693,48361,75811,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,2016-11-01,2016-11-07,SurveyMonkey,C-,1292,lv,2.207883,46,39,10,44.60134,38.33182,7.69243,48883,76573,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-11-05,2016-11-06,Opinion Savvy/InsiderAdvantage,C-,843,lv,2.196736,48.4,46.4,3,47.37976,45.68637,2.721857,48625,76180,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,2016-11-01,2016-11-07,SurveyMonkey,C-,1271,lv,2.196587,32,57,10,30.58601,56.32471,7.69243,48896,76586,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,2016-11-01,2016-11-03,"Research & Polling, Inc.",A,504,lv,2.186039,45,40,11,46.39454,40.54576,9.490648,48476,75967,11/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-11-01,2016-11-04,Trafalgar Group,C,1100,lv,2.180106,45.01,49.61,2.58,44.87275,46.84256,3.73082,48473,75963,11/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-10-31,2016-11-02,Emerson College,B,700,lv,2.176822,34.5,49.2,4.9,34.64824,47.41524,4.999537,48195,75477,11/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-27,2016-11-01,Quinnipiac University,A-,612,lv,2.169967,48,43,3,48.63686,42.57669,2.694269,48101,75308,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,2016-11-01,2016-11-07,SurveyMonkey,C-,1216,lv,2.165751,59,28,6,57.58702,27.32517,3.69243,48880,76570,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-11-01,2016-11-07,SurveyMonkey,C-,1207,lv,2.149976,45,43,9,43.5938,42.32832,6.69243,48888,76578,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-28,2016-11-02,University of Massachusetts Lowell,B,695,lv,2.149767,44,44,5,44.63114,44.22107,5.006831,48263,75589,11/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-10-28,2016-11-01,The Times-Picayune/Lucid,NA,1113,lv,2.131348,41,42,8,41.43996,44.98566,6.36684,48102,75313,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-31,2016-11-03,TargetSmart/William & Mary,NA,844,lv,2.127813,40,43,8,40.30606,44.64392,7.724584,48496,76002,11/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-10-31,2016-11-03,Trafalgar Group,C,1150,lv,2.12413,44.77,44.33,5.04,44.68932,41.67779,6.118633,48344,75734,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-11-01,2016-11-03,Public Opinion Strategies,B,600,lv,2.114406,37,48,9,37.37132,49.48534,8.209533,48333,75722,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,2016-11-01,2016-11-07,SurveyMonkey,C-,1131,lv,2.114207,36,55,6,34.57085,54.31767,3.69243,48860,76550,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-27,2016-11-01,Quinnipiac University,A-,589,lv,2.103988,41,46,5,41.64853,45.60469,4.69427,48100,75307,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-28,2016-10-30,Emerson College,B,800,lv,2.090419,49,45,3,49.1487,43.76307,2.731334,47877,74930,11/1/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-31,2016-11-01,"Susquehanna Polling & Research, Inc.",B-,681,lv,2.080905,45,43,2,45.6835,43.54456,2.542289,48086,75228,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-10-28,2016-10-31,Emerson College,B,750,lv,2.070262,44,41,8,44.18147,39.61434,7.865426,48079,75215,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-20,2016-10-24,Marist College,A,768,lv,2.062099,45,36,10,43.7742,38.96218,7.517833,47539,74346,10/26/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,2016-10-27,2016-11-02,Stockton College,B,678,lv,2.018986,51,40,3,50.7404,39.86985,2.670724,48323,75695,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,2016-11-01,2016-11-07,SurveyMonkey,C-,988,lv,2.014911,35,52,7,33.59756,51.33007,4.69243,48887,76577,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,2016-11-01,2016-11-07,SurveyMonkey,C-,982,lv,2.010349,38,52,4,36.57474,51.31947,1.69243,48878,76568,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-10-28,2016-10-30,Emerson College,B,750,lv,2.008736,46,42,5,46.20038,40.92931,4.731334,47879,74932,11/1/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-10-20,2016-10-26,Quinnipiac University,A-,791,lv,2.007741,44,44,4,44.54643,45.2029,2.891494,47618,74522,10/27/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-10-28,2016-11-01,The Times-Picayune/Lucid,NA,972,lv,2.005188,44,37,9,44.45097,40.01209,7.36684,48103,75314,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-23,2016-10-30,Winthrop University,NA,712,lv,2.003458,44,39,5,44.85999,41.12677,4.527971,48074,75204,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-26,2016-10-30,Franklin & Marshall College,B+,652,lv,1.98423,49,38,4,48.71268,40.4375,3.71827,47876,74927,11/1/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-10-28,2016-10-31,Emerson College,B,700,lv,1.981763,43,47,2,43.17046,45.58791,1.865426,48078,75214,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,2016-10-22,2016-10-26,SurveyUSA,A,656,lv,1.972823,49,39,5,47.77468,39.65068,4.789979,47712,74694,10/29/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arkansas,2016-11-01,2016-11-07,SurveyMonkey,C-,930,lv,1.969291,32,56,6,30.58876,55.32598,3.69243,48863,76553,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-10-27,2016-10-29,Dixie Strategies,C+,980,lv,1.961195,39.39,51.53,2.96,40.29257,51.67585,3.052178,47993,75052,11/1/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,2016-11-03,2016-11-06,Gravis Marketing,B-,617,rv,1.94617,41,44,3,40.84795,43.33498,3.726098,48849,76445,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-20,2016-10-26,Quinnipiac University,A-,749,lv,1.925744,50,38,4,50.5296,39.00021,2.891494,47620,74524,10/27/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-28,2016-11-01,The Times-Picayune/Lucid,NA,892,lv,1.92454,45,38,7,45.434,40.97136,5.36684,48104,75315,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-20,2016-10-24,Marist College,A,707,lv,1.92041,43,43,10,41.74095,45.53403,7.517833,47540,74347,10/26/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-10-21,2016-10-22,YouGov,B,1031,lv,1.913652,43,46,5,43.83179,48.17364,4.819643,47237,73920,10/23/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-20,2016-10-25,University of North Florida,B+,819,lv,1.906689,43,39,6,44.44585,42.81216,4.444717,47549,74383,10/27/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-11-04,2016-11-06,Data Orbital,NA,550,lv,1.905978,44,47,4,44.59101,46.81411,4.462495,48628,76380,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,2016-10-26,2016-10-28,Cygnal Political,NA,811,lv,1.90156,32,56,NA,32.03058,55.3284,NA,47792,74812,10/31/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-20,2016-10-24,Suffolk University,B+,1000,lv,1.892715,47.4,37.6,3.9,47.48859,39.92883,4.058555,47530,74325,10/26/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-25,2016-10-26,Public Policy Polling,B+,742,lv,1.891013,48,44,NA,47.06064,44.3281,NA,47637,74560,10/28/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-29,2016-11-01,MassINC Polling Group,A-,500,lv,1.888348,39,40,10,39.39812,40.77245,9.115731,48128,75395,11/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Utah,2016-10-30,2016-11-02,Monmouth University,A+,402,lv,1.874386,31,37,4,30.06568,36.70382,4.644697,48191,75470,11/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-10-28,2016-10-31,Emerson College,B,650,lv,1.870896,42,51,2,42.13029,49.49152,1.865426,48080,75216,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-27,2016-11-01,Trafalgar Group,C,1150,lv,1.86926,44.16,49.13,3.59,44.06113,46.8853,4.342774,48122,75385,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-30,2016-11-04,Muhlenberg College,A,405,lv,1.860964,44,40,7,45.37725,41.55843,5.609583,48469,75953,11/5/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-17,2016-10-18,Quinnipiac University,A-,1007,lv,1.84974,47,40,7,47.59504,41.77778,5.309141,47078,73671,10/19/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-10-25,2016-10-27,SurveyUSA,A,683,rv,1.847893,42,49,3,42.11749,51.02676,2.294843,47785,74803,10/31/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,2016-10-24,2016-10-26,"Political Marketing International, Inc./Red Racing Horses",B-,1052,lv,1.84475,52,26,5,51.28784,27.41402,4.467054,47640,74563,10/28/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-10-30,2016-10-31,Starboard Communications,NA,600,lv,1.837303,36,47,3,37.15811,47.01984,2.431163,48627,76184,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-20,2016-10-21,Public Policy Polling,B+,990,lv,1.837002,46,40,5,45.45713,41.71628,4.749727,47527,74321,10/26/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-11-01,2016-11-07,SurveyMonkey,C-,779,lv,1.832306,46,38,10,44.61831,37.33969,7.69243,48879,76569,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-31,2016-11-02,Suffolk University,B+,500,lv,1.83191,41.8,42.2,5.4,42.04822,42.63172,6.729403,48194,75475,11/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-11-02,2016-11-03,Harper Polling,B-,504,lv,1.818984,46,46,2,45.65549,45.67242,2.631176,48343,75732,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-11-06,2016-11-06,Mitchell Research & Communications,D,1011,lv,1.812482,47,41,7,45.66812,39.83537,7.209869,48859,76462,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-20,2016-10-23,CNN/Opinion Research Corp.,A-,779,lv,1.808382,49,44,3,48.24186,43.85993,1.532326,47314,74018,10/24/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,2016-10-21,2016-10-23,Emerson College,B,1023,lv,1.805053,23,52,NA,21.03514,50.26709,NA,47339,74075,10/25/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-23,2016-10-27,Elon University,B+,710,lv,1.79661,42,41.2,2.6,42.4499,43.95295,2.055828,47937,74993,11/1/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,2016-11-01,2016-11-07,SurveyMonkey,C-,749,lv,1.788644,40,38,16,38.59988,37.33114,13.69243,48891,76581,11/8/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-11-03,2016-11-03,Strategic National,NA,573,lv,1.787524,44,44,4,44.44589,42.65931,4.284007,48345,75735,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-29,2016-11-01,Monmouth University,A+,403,lv,1.784962,48,44,3,47.05881,43.84153,3.567343,48092,75255,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Utah,2016-10-29,2016-10-31,Rasmussen Reports/Pulse Opinion Research,C+,750,lv,1.776266,31,42,3,31.67657,42.74799,2.96543,48193,75474,11/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.770959,46,40,6,46.59223,40.15223,6.418502,48678,76241,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.770959,49,43,4,49.54782,43.13161,4.418502,48679,76242,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.770959,44,46,3,44.55332,46.13416,3.418502,48681,76244,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.770959,44,43,5,44.5601,43.13731,5.418502,48680,76243,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.770959,44,44,5,44.56076,44.13762,5.418502,48677,76240,11/7/16,09:35:33  8 Nov 2016
